Thickness,Temp1In,Temp1Out,Temp2In,Temp2Out,Fluid1,Fluid2,Q,Qr,Lmtd,Theta1,Theta2,m1,m2,dP1,dP2,V1In,V2In,A,M,Ae,Me,NP
0.39999998,64,80,85,64.570984,21,22,943.8053,188.76106,2.0411792,7.8386064,10.008438,28.177999,22.069,51.902245,54.888771,0.12756389,0.099907994,781.5,1,775.5,1.0006801,521
0.39999998,65,70,80,65.077789,16,41,195.28282,195.28282,2.0431473,2.4472048,7.3035412,18.657,6.52,83.924835,25.143276,1.1730779,0.42859697,250.48001,0,249.24001,0.005693346,404
0.39999998,75,62,56,74.612724,140,39,760.73755,380.36877,2.048157,6.3471699,9.0875473,14.236,20.596001,4.7030015,30.290592,0.41347501,0.67496413,265.97998,0,264.73999,-0.007757808,429
0.39999998,59,71,76,59.579414,39,140,369.88245,369.88245,2.0511489,5.8503799,8.0055552,15.54,5.4819999,78.955627,2.8020465,2.287194,0.71693844,207,9,206,8.8371725,414
0.39999998,72,80,89,72.119049,16,19,498.02832,124.50708,2.0531883,3.896379,8.2218227,29.738001,14.315,79.889961,72.91732,1.0517665,0.52679777,227,5,226,4.8075814,454
0.39999998,70,60,57,68.665436,36,22,795.42181,132.5703,2.0560746,4.8636365,5.6736441,40.102001,32.571999,10.507777,79.059456,0.43696442,0.34133294,342.85999,0,341.62,0.001088269,553
0.39999998,65,60,57,63.661663,36,37,425.11954,212.55975,2.0585914,2.4288454,3.2360299,43.035999,32.412998,40.020439,26.069408,3.156611,2.3756778,234,0,233,-0.004103396,468
0.39999998,70,60,57,68.658012,36,21,146.28287,73.141434,2.061024,4.8519573,5.6564178,7.375,5.994,10.944762,56.038994,0.24108119,0.18843943,265.35999,0,264.12,0.000981342,428
0.39999998,63,53,50,61.657654,21,23,212.14517,53.036293,2.0612628,4.8513947,5.6555882,10.134,8.6929998,24.529268,6.4153686,0.35841691,0.30745196,213.5,0,212.5,-0.000215018,427
0.39999998,74,64,57,73.732399,36,23,483.0658,96.613159,2.062516,4.8484473,8.1126156,24.201,13.791,14.418118,14.047278,0.31713614,0.17342465,324.25998,0,323.01999,-0.001363668,523
0.39999998,33,18,15,31.648886,2001,14,2732.1255,683.03137,2.0670948,7.2565613,8.054244,46.702999,39.004002,23.980965,6.1194863,0.60064745,0.55526435,348.44,8,347.20001,8.0695114,562
0.39999998,58,53,47,57.59853,39,42,106.02542,106.02542,2.0701702,2.4152603,5.1196418,10.854,5.1469998,20.534868,8.6126728,1.5860832,0.75195771,251.5,0,250.5,-0.001625534,503
0.39999998,77,84,89,77.600761,16,41,720.48346,360.24173,2.0760965,3.3717122,5.4907074,49.167,30.968,88.305496,52.754799,3.4778535,2.3013268,268.5,0,267.5,0,537
0.39999998,61,49,46,59.634434,41,23,91.592331,91.592331,2.0766764,5.7784643,6.5655074,3.9100001,3.2090001,7.9662199,17.922377,0.25436255,0.20176916,271.56,1,270.32001,0.99764347,438
0.39999998,67,57,50,66.725334,21,42,976.96893,195.39378,2.0769317,4.814795,8.0529051,46.668999,29.761999,16.875929,1.5543158,0.211274,0.13984412,892.5,0,889.5,-0.001745492,595
0.39999998,59,54,50,58.098816,21,42,284.81757,71.204391,2.0792677,2.4046926,3.8950326,27.211,18.042999,22.674664,1.7651577,0.42772985,0.29297206,331.07999,0,329.84,-0.000841376,534
0.39999998,34,26,18,33.812347,3,140,1469.5161,1469.5161,2.0818467,3.8427422,7.5953465,43.895,22.875,31.801332,9.5617256,2.5047448,1.3033334,223.20001,16,221.96001,16.284845,360
0.39999998,76,65,59,75.589958,36,2002,854.38953,427.19476,2.0832746,5.280149,7.9634047,38.820999,13.144,97.269257,5.9581342,2.8646774,0.79525656,211.5,0,210.5,-0.005405482,423
0.39999998,68,54,50,67.087227,18,3,1088.658,217.7316,2.0894055,6.7004704,8.1780329,39.096001,15.131,80.266876,2.3497603,0.50839865,0.17500399,313.10001,0,311.86002,-0.016170854,505
0.39999998,81,86,90,81.917351,18,21,245.51234,245.51234,2.093395,2.3884647,3.8610244,23.698,14.51,70.452766,92.779007,0.56234598,0.32843921,448.5,7,442.5,6.8906069,299
0.39999998,72,53,50,70.608925,16,19,948.66406,105.40712,2.0934949,9.0757322,9.8442678,23.851,23.171,30.210722,96.995102,0.37491402,0.37394577,268,0,267,-0.000365752,536
0.39999998,68,84,89,68.617493,17,21,506.43536,101.28707,2.0953636,7.6359062,9.7274323,15.12,11.869,25.637617,96.71666,0.42780846,0.33582398,274,3,273,2.9646642,548
0.39999998,32,38,46,32.193207,1,2001,990.237,990.237,2.096664,2.8616889,6.5851245,39.493999,18.389999,23.15509,15.939218,0.81140053,0.34057999,429,5,426,4.8826551,286
0.39999998,68,76,80,68.931381,36,36,760.60535,152.12106,2.1055708,3.7994449,5.2568259,47.408001,34.132999,19.962736,13.701366,0.62192512,0.44875154,333.56,4,332.32001,3.9519255,538
0.39999998,55,72,78,55.427517,19,44,1327.9562,147.55069,2.1095738,8.0584993,10.700021,39.097,29.58,69.722778,15.66603,0.28071216,0.21581675,369.51999,0,368.28,0.001258605,596
0.39999998,35,19,15,34.062801,14,15,1054.1917,1054.1917,2.1105964,7.5807958,9.03195,15.675,13.155,10.967652,8.125701,2.010406,1.6861477,152,5,151,5.0795636,304
0.39999998,66,73,79,66.429291,36,3,318.8772,318.8772,2.1122131,3.3140595,5.9514399,22.804001,6.006,36.914097,0.87907481,3.3599949,0.78637844,176.5,0,175.5,0,353
0.39999998,72,60,57,70.57296,36,3,1167.0935,389.03113,2.1170108,5.6683698,6.4113793,48.956001,20.398001,53.945358,3.6366839,1.0680511,0.39389083,298.84,25,297.60001,25.195433,482
0.39999998,68,75,80,68.639603,36,20,516.06616,129.01654,2.1204588,3.3011723,5.3575187,36.790001,21.700001,32.549213,63.371479,0.60296124,0.34110242,304.41998,0,303.17999,-0.001145515,491
0.39999998,70,60,57,68.565659,36,1,858.6557,429.32782,2.1217575,4.7130737,5.4509802,43.290001,17.783001,70.409325,4.5715871,3.1839881,1.157742,182,0,181,-0.002939785,364
0.39999998,62,53,50,60.55492,16,22,285.45398,142.72699,2.128722,4.2278891,4.9583368,15.151,12.919,3.3327653,36.986523,0.17147423,0.14621316,601.5,0,598.5,0.000874692,401
0.39999998,71,85,90,71.648094,16,23,26.200996,26.200994,2.1299908,6.5727983,8.6159554,0.89399999,0.68199998,48.984253,64.100708,0.12647513,0.096483253,38,1,37,0.96309054,76
0.39999998,67,54,50,66.037567,17,19,1265.5149,316.37872,2.1322465,6.0968561,7.5214415,46.501999,39.884998,42.300018,84.233734,0.26314747,0.23096421,835.5,0,826.5,-0.000939373,557
0.39999998,69,75,80,69.653122,41,9,269.74069,269.74069,2.1356075,2.809505,4.8449345,22.417,12.942,61.462872,33.833599,1.469593,0.85075188,295.73999,0,294.5,0,477
0.39999998,57,75,80,57.657623,41,42,1092.988,218.5976,2.1406193,8.408782,10.437343,30.565001,24.514999,51.997662,33.936398,0.4007504,0.32230228,350.91998,3,349.67999,2.9024715,566
0.39999998,81,86,90,81.984863,20,1,495.98935,247.99467,2.1512921,2.3241847,3.7257316,47.386002,14.768,77.768578,1.4775051,3.3518739,0.97385961,222,14.999999,221,14.809949,444
0.39999998,64,54,50,63.014263,17,22,945.50513,118.18814,2.1520302,4.6467748,6.0474353,45.166,34.705002,10.147343,80.791679,0.35498229,0.27276406,341,1,339.76001,0.99883968,550
0.39999998,78,83,89,78.458519,20,33,181.42453,181.42453,2.1549497,2.3202398,4.8917527,17.333,8.427,81.887726,15.363964,1.08983,0.55665433,358.35999,4,357.12,3.8869102,578
0.39999998,63,49,46,61.511658,41,35,487.95642,162.65215,2.1565862,6.4917417,7.1926908,17.826,16.146999,41.65733,48.986244,0.38698101,0.35024348,288.91998,0,287.67999,-0.005740891,466
0.39999998,56,65,71,56.461029,11,20,1058.621,105.8621,2.1585562,4.1694536,6.735507,28.58,34.782001,0.10583245,9.936264,0.16918358,0.21869539,337.28,0,336.04001,-0.004527389,544
0.39999998,46,61,67,46.463737,42,33,682.802,113.80032,2.162437,6.9366183,9.4968147,23.375,16.985001,30.02162,32.920109,0.25344095,0.1847692,335.41998,0,334.17999,0.004798608,541
0.39999998,69,50,46,68.000183,41,35,628.21704,209.40569,2.1638887,8.780489,10.166966,16.816,14.581,60.430519,56.564636,0.36626405,0.31740975,308.75998,0,307.51999,-0.021153752,498
0.39999998,64,72,79,64.320976,9,44,364.78348,182.39174,2.1668973,3.6919148,6.7742128,22.879999,12.398,54.553719,18.159512,1.6846741,0.91636777,235,0,234,0.011226511,470
0.39999998,57,43,37,56.529675,9,33,1260.0781,252.01561,2.1718302,6.4461761,8.9922657,46.480999,33.495998,24.083027,18.006269,0.21723019,0.15650348,768,0,762,-0.00055346,512
0.39999998,57,50,46,55.98732,41,44,502.49164,502.49161,2.1746619,3.2188911,4.5925851,36.862,25.941,34.834095,20.651239,0.43947843,0.30910116,877.67999,14,870.32001,14.313101,477
0.39999998,63,54,41,62.966534,15,39,1828.0553,304.67584,2.174803,4.1383057,10.100471,48.421001,42.839001,5.5720916,25.681725,0.4646844,0.46498299,313.10001,0,311.86002,-0.014386553,505
0.39999998,68,76,82,68.476837,21,16,809.67694,115.66814,2.1810513,3.6679559,6.2002959,48.347,28.601,47.851795,3.8770061,0.43426672,0.25690243,322.39999,3,321.16,2.9980416,520
0.39999998,70,60,57,68.471474,36,36,326.99924,163.49962,2.1821976,4.5825367,5.2568445,16.486,14.423,47.564938,45.02375,0.53891045,0.4710775,202.74001,0,201.5,-0.003735059,327
0.39999998,74,54,50,72.972137,16,9,1942.4661,194.2466,2.1873045,9.1436739,10.502487,46.395,42.868999,48.339199,64.932816,0.2917133,0.28072545,348.44,4,347.20001,4.1251597,562
0.39999998,39,44,49,39.701332,12,15,597.45496,597.45496,2.1884952,2.2846749,4.2488866,29.013,15.312,58.929165,20.341093,1.6169646,0.87656814,54.560001,0,53.32,0.001796636,88
0.39999998,77,84,89,77.702675,20,21,658.29272,73.143639,2.1899443,3.1964283,5.1587272,44.923,27.834999,17.908415,12.99357,0.31384218,0.19446155,339.75998,52,338.51999,52.041233,548
0.39999998,61,56,50,60.515923,17,41,183.37138,183.37138,2.1912322,2.2818213,4.7990909,17.518999,8.9289999,85.595581,31.1374,1.1015249,0.58071458,251.72,14,250.48,14.409607,406
0.39999998,74,86,90,75.033005,17,37,1239.3851,619.6925,2.1915689,5.4755297,6.8293519,49.337002,40.622002,25.859976,20.299887,0.5583806,0.48325872,810,0,804,0.006169436,540
0.39999998,70,60,52,69.768272,18,15,987.34692,329.11566,2.1934147,4.5591016,8.1007357,49.285999,13.246,82.863464,1.80213,1.0697747,0.2550602,285.19998,1,283.95999,1.057946,460
0.39999998,57,50,46,55.964279,41,42,392.21118,196.10559,2.1938176,3.1907849,4.5419817,28.771999,20.295,88.686028,57.838779,2.1010423,1.4811651,191,5,190,5.0857267,382
0.39999998,63,72,77,63.706852,36,22,560.92657,62.325172,2.1944437,4.1012673,6.0576391,31.298,20.157,1.1884489,5.6894035,0.22760481,0.14082132,356.5,0,355.26001,-0.001236574,575
0.39999998,60,75,84,60.16048,19,17,1009.3419,252.33548,2.1951683,6.833189,10.859997,33.437,20.225,90.064339,23.665188,0.19488254,0.11445009,811.5,0,802.5,0.008505738,541
0.39999998,69,75,80,69.709671,41,9,248.87572,248.87572,2.1974735,2.7304084,4.6827998,20.683001,12.006,71.596146,40.777283,1.3559171,0.78922313,269.07999,16,267.84,15.843019,434
0.39999998,74,53,50,72.441811,17,33,1696.2507,282.70844,2.2009425,9.5413666,10.196455,38.584999,38.335999,21.879513,26.004488,0.14556429,0.15058111,817.5,0,808.5,-0.00311559,545
0.39999998,58,70,75,58.714638,16,36,406.35413,101.58853,2.2027984,5.4476161,7.3930335,16.176001,12.543,12.133115,11.913828,0.57210898,0.46253389,261.5,0,260.5,0.001177324,523
0.39999998,64,58,50,63.764305,16,19,276.8689,138.43445,2.202853,2.7237406,6.2483993,22.042999,10.188,80.809044,89.416809,1.5592232,0.7362479,244,2,243,1.9922405,488
0.39999998,68,83,88,68.715286,19,12,973.62195,243.40549,2.2034924,6.8073754,8.7518854,31.788,12.085,80.565422,2.8932843,0.51764315,0.17124374,280.23999,5,279,4.7822242,452
0.39999998,63,79,84,63.715584,22,33,835.0155,119.28794,2.2038107,7.2601519,9.2042465,24.93,20.466999,39.120907,4.5646672,0.22392845,0.19261871,357.73999,0,356.5,0.001232052,577
0.39999998,39,23,17,38.50349,2002,2001,1642.2174,821.10864,2.2085412,7.2446012,9.7365131,26.753,19.582001,52.689911,74.542557,1.5909843,1.1332989,202.5,0,201.5,0,405
0.39999998,56,49,46,54.420822,41,23,235.52977,235.52975,2.2141259,3.1615186,3.8032265,17.306,13.361,12.29017,25.389631,0.40417525,0.30243117,702,0,699,0.00119801,468
0.39999998,74,60,57,72.417152,36,44,349.21378,174.60689,2.2164242,6.3164802,6.9558673,12.536,11.425,35.134071,25.951893,0.92404681,0.84142476,227,0,226,0.001904917,454
0.39999998,63,74,79,63.728661,15,2,1549.5088,1549.5088,2.2177427,4.9599981,6.8859835,33.571999,24.136999,76.439377,40.385284,1.9435502,1.4074295,101.06,0,99.82,0.002617561,163
0.39999998,30,18,15,28.402834,12,23,1149.8804,143.73503,2.2253733,5.392354,6.0227351,23.426001,40.983002,0.065841369,27.904434,0.058440652,0.11595817,804,65,801,63.987537,536
0.39999998,71,76,80,72.077103,11,18,663.64447,331.82224,2.2277846,2.2443821,3.5564017,32.25,40.983002,10.50045,66.954079,2.1581881,3.0250604,176.5,0,175.5,0,353
0.39999998,44,34,26,43.752815,35,3,797.46637,199.36659,2.2297037,4.484901,7.9619617,41.931,10.723,36.238987,0.32823071,1.5198791,0.34533161,262,0,261,-0.006540533,524
0.39999998,71,59,53,70.485359,17,39,994.83405,248.70851,2.2334111,5.3729472,7.8289928,39.602001,28.833,74.871742,47.931107,0.62250406,0.47138608,280.23999,0,279,0.007276851,452
0.39999998,65,74,79,65.745148,2002,16,1285.1072,428.36902,2.2351482,4.0265784,5.9301896,36.403,46.313999,10.992032,33.809212,0.6521014,0.97068,328.60001,13,327.36002,12.972657,530
0.39999998,27,22,15,26.637188,1,35,643.15533,214.38512,2.2424595,2.2296946,5.1894751,30.723,29.959,1.8060609,47.669395,1.3100132,1.4336886,265,0,264,0.005382746,530
0.39999998,59,64,70,59.526062,39,23,275.87473,137.93736,2.2488589,2.2233498,4.6574454,27.972,12.582,32.129902,29.70068,0.9113611,0.39555302,239.32001,0,238.08,-0.000309433,386
0.39999998,68,76,80,69.105919,43,9,651.71594,162.92897,2.2511208,3.5537853,4.8394032,40.620998,29.711,12.203136,12.207571,0.66611171,0.48826858,294.5,0,293.26001,0.006567036,475
0.39999998,72,53,47,71.471466,41,39,1594.7714,318.95425,2.2521811,8.4362669,10.865674,42.485001,33.158001,78.372437,60.279961,0.5561257,0.43391034,362.69998,1,361.45999,1.0000019,585
0.39999998,68,60,57,66.358292,36,2002,772.52911,386.26456,2.2530241,3.5507832,4.1536579,48.762001,21.127001,68.086594,5.9453397,1.5922296,0.5656321,231.88,0,230.64,-0.002060566,374
0.39999998,60,54,50,58.891567,17,21,344.51926,172.25963,2.2531447,2.6629448,3.9462922,27.429001,18.509001,13.919338,61.063938,0.31043279,0.20947903,538.5,0,535.5,0.001136834,359
0.39999998,67,54,50,65.889679,21,16,1214.8147,121.48148,2.2546637,5.7658267,7.047472,44.639,36.521,45.470181,4.4676824,0.28067228,0.22962952,362.07999,0,360.84,-0.000533435,584
0.39999998,57,75,80,57.766056,20,14,886.60101,177.32019,2.2569745,7.9752784,9.8512163,23.528999,9.5030003,88.023872,0.35725081,0.66573447,0.24840157,251,0,250,0.005581542,502
0.39999998,25,19,15,23.886049,140,14,698.40851,698.40845,2.2575808,2.6577122,3.9360936,28.639999,18.660999,65.793564,31.83215,1.6275553,1.0603424,66.339996,0,65.099998,0,107
0.39999998,73,84,89,73.768387,16,17,604.9068,302.4534,2.2593911,4.8685684,6.7414684,26.268999,18.971001,51.398716,38.355236,1.8581514,1.3419237,271,0,270,0.011681258,542
0.39999998,53,60,66,53.540619,44,16,74.022049,74.022049,2.2683151,3.0859911,5.4927912,5.4039998,2.8380001,24.880541,10.771647,0.35135898,0.17844215,171.12001,4,169.88,3.8367205,276
0.39999998,72,65,59,71.456093,36,44,513.19342,513.19342,2.2726748,3.0800712,5.4808073,36.757999,20.764,32.505058,13.102768,0.44188139,0.24953732,732.32001,0,724.96002,0,398
0.39999998,68,76,80,69.133957,36,2,344.7175,344.7175,2.2735887,3.5186665,4.7792478,21.486,7.546,90.354401,4.3822775,3.1709878,0.99044573,110,0,109,0.00381793,220
0.39999998,62,76,80,63.135216,36,39,912.36969,228.09242,2.2745922,6.1549497,7.4144211,32.648998,26.993999,53.929199,38.564262,1.2046167,0.99813962,264,5,263,4.8320041,528
0.39999998,70,58,51,69.618568,18,3,843.47943,281.15982,2.2746301,5.2755833,8.185317,35.150002,10.755,71.904869,1.2702513,0.76294649,0.20758118,305.66,0,304.42001,-0.015282531,493
0.39999998,47,35,30,46.215096,44,14,284.98364,142.49182,2.276423,5.2714281,7.1230593,12.446,4.1900001,15.350028,0.24129355,0.90378833,0.26971737,197.5,0,196.5,-0.003277177,395
0.39999998,63,51,46,62.214264,41,11,1160.6666,386.88889,2.277276,5.2694535,7.1200256,49.389,17.393,69.722382,3.70156,1.0721757,0.34278062,252.96001,20,251.72,20.288507,408
0.39999998,73,64,58,72.451149,36,42,846.62982,169.32597,2.279206,3.9487436,6.3404312,47.165001,29.525999,21.954491,10.417384,0.6177246,0.38658878,322.39999,10,321.16,10.343245,520
0.39999998,69,54,46,68.730637,33,23,490.1185,245.05925,2.2796602,6.5799279,9.9710636,16.565001,10.3,20.930292,21.166981,0.19483046,0.11657215,778.5,0,772.5,0.00038432,519
0.39999998,59,70,75,59.788471,21,19,997.73126,110.85903,2.2800796,4.8243928,6.6714902,43.327999,32.598999,45.893879,12.262555,0.30269915,0.23456588,343.47998,2,342.23999,1.9994526,554
0.39999998,59,54,50,57.855881,17,9,334.17993,334.17993,2.2816761,2.1913714,3.4430308,31.927,21.829,35.811672,23.348125,0.72267944,0.51033485,568.32001,0,562.40002,-0.00856967,384
0.39999998,72,81,87,72.550888,17,37,458.16577,229.08289,2.2818887,3.9441011,6.3320842,24.318001,15.621,83.323708,43.978348,1.7201465,1.1595958,204,12,203,11.770088,408
0.39999998,65,74,79,65.790565,36,44,832.28534,166.45705,2.2822232,3.9435232,5.7879677,46.292999,31.398001,22.414457,11.053159,0.60663539,0.41256997,309.38,0,308.14001,0.007630765,499
0.39999998,69,74,79,69.791313,21,42,352.37158,352.37158,2.2829878,2.1901124,4.0336118,33.665001,19.009001,71.899361,7.2136021,0.76201969,0.4496012,816,2,813,1.9640567,544
0.39999998,58,49,46,56.301064,41,1,432.50067,432.50067,2.2881482,3.9333117,4.5019217,24.677,10.06,98.699951,6.366643,3.6060231,1.3017994,173,7,172,7.0472608,346
0.39999998,68,76,80,69.152756,39,44,596.60541,298.3027,2.2885258,3.4957001,4.7398391,37.186001,27.315001,32.071846,18.393133,2.7440276,2.0200181,256.5,0,255.5,0.006084854,513
0.39999998,70,53,50,68.288704,20,16,1376.2516,229.37527,2.2956767,7.4052238,7.9665852,38.672001,35.946999,68.658951,11.233446,0.1458925,0.13561226,769.5,0,763.5,-0.000843209,513
0.39999998,40,33,30,38.288414,39,37,536.8175,89.469582,2.2958529,3.0489759,3.6101677,40.490002,34.330002,5.4943171,5.1508169,0.43387735,0.36751255,352.16,0,350.92001,0.000110409,568
0.39999998,61,70,75,61.804535,36,14,306.96667,306.96667,2.2964578,3.9190793,5.7460084,17.181999,5.5450001,63.188072,2.0258358,2.5274789,0.72284657,124.5,0,123.5,0.006051339,249
0.39999998,68,83,88,68.805206,21,44,1150.941,287.73526,2.2971392,6.5298615,8.3559561,36.653,29.601999,49.089691,6.7077065,0.20741354,0.17589061,796.5,0,790.5,0.006700709,531
0.39999998,41,50,58,41.277374,44,12,842.90918,421.45459,2.2971501,3.9178979,7.279727,48.722,12.2,82.993851,1.9540551,3.5439937,0.76901716,210,4,209,3.8809621,420
0.39999998,69,59,50,68.80426,15,37,1290.9473,645.47357,2.2998469,4.3481154,8.1763096,30.771999,34.921001,12.473971,46.88121,0.88846332,1.1407825,347.82001,0,346.58002,-0.009892502,561
0.39999998,41,55,61,41.564663,33,140,1239.157,309.78925,2.2999067,6.0872035,8.450489,45.858002,15.643,39.316856,0.3714954,0.74333352,0.22537926,350.91998,0,349.67999,0.0032235,566
0.39999998,66,57,50,65.603439,20,21,758.69226,189.67305,2.3001797,3.9127378,6.7835741,40.269001,23.226999,13.377604,10.989048,0.22787592,0.13143793,856.5,0,853.5,0.001126305,571
0.39999998,75,62,57,74.189735,36,16,840.93341,280.31113,2.3022645,5.6466146,7.4664469,32.432999,23.368999,89.55024,48.017014,1.5946596,1.1020124,234,1,233,1.0236,468
0.39999998,80,85,90,80.814735,22,1,293.5889,146.79445,2.3067827,2.167521,3.9818509,28.049,7.6290002,16.760443,0.089311816,0.88180476,0.2235938,288.91998,0,287.67999,0.002790756,466
0.39999998,62,73,78,62.817638,23,33,810.84094,202.71024,2.3097105,4.7625017,6.5732746,35.212002,26.697001,84.904282,41.708374,0.55349761,0.43826014,351.53998,0,350.29999,0.012941798,567
0.39999998,64,50,44,63.424816,11,39,1571.897,392.97424,2.3135271,6.0513663,8.3961916,27.281,41.540001,5.3166065,60.7742,0.90800333,1.522117,271,14,270,14.730874,542
0.39999998,42,22,16,41.420341,2002,2001,1292.9752,646.48761,2.3192837,8.6233521,10.960427,16.84,13.042,24.385769,41.909382,1.0028696,0.75479949,218,2,217,2.056658,436
0.39999998,59,53,47,58.419739,41,15,424.87659,424.87659,2.3200576,2.5861425,4.9221787,36.216999,8.8690004,68.732452,1.6839225,5.2952905,1.1467043,185,2,184,2.0220778,370
0.39999998,26,20,15,25.17201,2002,2001,319.11224,319.11224,2.3201132,2.5860808,4.3842735,13.94,8.0439997,48.164852,41.380692,0.73244429,0.41381565,96.720001,3,95.480003,3.0251889,156
0.39999998,66,50,46,64.805061,41,2001,894.23157,447.11578,2.3216872,6.8915401,8.0997391,28.493,12.193,43.926426,8.6502743,0.33456984,0.11290625,562.40002,1,550.56,1.0000002,380
0.39999998,56,33,30,54.24324,44,140,1774.9965,221.87456,2.3232002,9.9001369,10.435278,40.213001,18.004999,35.939072,0.89382571,0.73371863,0.29086909,255,0,254,-0.003938496,510
0.39999998,76,60,57,74.240463,36,41,979.0802,326.36008,2.324873,6.8820963,7.415658,30.705,28.603001,59.767376,50.562832,0.67134273,0.62478387,341,3,339.76001,3.0042276,550
0.39999998,66,85,90,66.833916,17,39,1303.4535,325.86337,2.3260429,8.1683788,9.9594402,32.771,27.777,80.058502,61.528511,0.51512754,0.45895615,332.94,0,331.70001,0.003910082,537
0.39999998,64,57,51,63.413155,20,20,689.84235,137.96848,2.3284855,3.0062459,5.3309994,47.076,26.547001,81.10788,49.049088,0.59199029,0.33383393,318.06,0,316.82001,0.000622857,513
0.39999998,66,84,89,66.837608,17,15,1873.3212,468.33026,2.3297281,7.7262235,9.512866,49.715,20.132,88.784752,4.5820136,1.7583083,0.66121966,205.5,0,204.5,0.008064373,411
0.39999998,69,60,53,68.584831,18,39,459.4314,153.14381,2.33093,3.8611197,6.6861,25.504999,14.962,90.994911,28.803202,1.2446643,0.73306876,261,0,260,-0.011859105,522
0.39999998,73,60,50,72.853836,42,44,896.20801,224.052,2.3319314,5.5747781,9.8003893,34.674,19.882999,36.855541,19.682751,0.56766093,0.32548591,364.56,14,363.32001,14.482945,588
